description,created,__CLASS__,id,salary_is_predicted,title,latitude,salary_max,adref,redirect_url,salary_min,longitude,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"Senior Application Engineer (Legal Technology) Salary: Open  Bonus Location: Salt Lake City, UT or Houston, TX Hybrid: 3 days onsite, 2 days remote *We are unable to provide sponsorship for this role* Qualifications Bachelor s degree or equivalent practical experience 8 years of experience in advanced application support, configuration, or innovation focused technical roles Strong expertise with e discovery and litigation technology platforms (e.g., Relativity Server/One, Reveal, BrainSpace) Ex…",2026-09-08T11:57:37Z,Adzuna::API::Response::Job,5875731443,1,Senior Application Engineer (Legal Technology),40.7439,157420.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTczMTQ0MyIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.un3XWwuTKrwILtcMcjeajlpmgdrA6VKEbqaipXtLKAM,https://www.adzuna.com/land/ad/5875731443?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=39A4FB5461FF26FA32062806B162FAD68C904349,157420.19,-111.8918,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']","Salt Lake City, Salt Lake County",Adzuna::API::Response::Location,"Request Technology, LLC",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role: Senior Project/ Program Manager Location:Columbus, OH (Hybrid - 3 days in office/week) Local Candidates preferred Interviews – Teams Years of Relevant Experience: · 10 years Project/Program Management experience · 10 years’ experience with full lifecycle implementation projects from requirements definition through implementation Preferred Education: 4-year college degree or equivalent technical study Job Description: The Program Manager directs, controls, and administers programs and proj…",2026-09-08T11:57:37Z,Adzuna::API::Response::Job,5875731356,1,Senior Project/ Program Manager,40.041105,144758.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxMzU2In0.OZtVF0PNPKwCZxiTm_mKSzWWsVR0hjKs3sT7FPKXhA4,https://www.adzuna.com/land/ad/5875731356?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=81FD1D069CB5A1D534351C43E8480D0E91EF063C,144758.22,-82.965488,"['US', 'Ohio', 'Franklin County', 'Minerva Park']","Minerva Park, Franklin County",Adzuna::API::Response::Location,SVATS,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Position: Entry Level Business Analyst Full Time Multiple Locations: Austin TX, Houston TX, Boston MA, NY, NJ, Washington DC, VA, IL, NC, We are seeking a skilled and motivated Business Analyst to join our team. The ideal candidate will be responsible for analyzing business processes, identifying opportunities for improvement, and providing data-driven insights to support strategic decision-making. Key Responsibilities: Requirements Gathering: Collaborate with business stakeholders to understan…",2026-09-08T11:57:37Z,Adzuna::API::Response::Job,5875731442,1,Entry Level Business Analyst,,82881.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxNDQyIn0.tGWCk2lKZlstKOUpnbRGx4BdI6dhJdOWUF70gW1chuc,https://www.adzuna.com/land/ad/5875731442?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=B647330E85A12474B7335F45010225DA6C9DE4A9,82881.86,,['US'],US,Adzuna::API::Response::Location,Ellianse LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: Cyber Security Engineer Location: St. Louis, MO, Nashville, TN, Kansas City, KS, Denver, CO, Phoenix, AZ. Contract: 12 Months Looking for W2 candidates. No C2C Job Summary: We are seeking a Cloud & AI Security Engineer to secure enterprise cloud environments and AI workloads across Azure, AWS, and Google Cloud. The ideal candidate should have experience implementing Zero Trust architecture, AI security controls, cloud posture management, and security automation. Key Responsibilities:…",2026-09-08T11:57:37Z,Adzuna::API::Response::Job,5875731429,1,"Cyber Security Engineer - St. Louis, MO, Nashville, TN, Kansas City, KS, Denver, CO, Phoenix, AZ.",38.688153,94780.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxNDI5In0.XE0_jbjeZh4F0FVH-7WpUnf9xKXC8UK_-OSDmqvhlhQ,https://www.adzuna.com/land/ad/5875731429?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=02EA7F48DC4AFF8FE9D399BC3D96B96C34E3A4B0,94780.06,-90.447207,"['US', 'Missouri', 'Saint Louis County', 'Creve Coeur']","Creve Coeur, Saint Louis County",Adzuna::API::Response::Location,"TechniPros, LLC",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role: Solution Architect FTE Key Responsibilities First-Line Hands-On Troubleshooting Act as the primary technical escalation point and hands-on operational responder for infrastructure, network, database, and cloud workload issues across AWS / Google Cloud Platform. Troubleshoot GitOps deployment failures, synchronization issues, and application rollouts using Argo CD and GitLab CI/CD . Perform real-time diagnostic analysis using observability tools, cloud-native logs, and metrics to identify …",2026-09-08T11:57:37Z,Adzuna::API::Response::Job,5875731402,1,Solution Architect,,124534.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxNDAyIn0.fzE20oK1GMYwiQYXPxK-boaZ_Mz567JVxOiti3w_Y-Y,https://www.adzuna.com/land/ad/5875731402?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=9BD5948E8CDDB426A21891183A544A071F3B388B,124534.13,,['US'],US,Adzuna::API::Response::Location,Sutherland Digital Services Inc,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Position: Junior Business Analyst Full Time Multiple Locations: NJ, NY , Chicago IL, Boston MA, Austin TX, Houston TX, PA, FL We are seeking a skilled and motivated Business Analyst to join our team. The ideal candidate will be responsible for analyzing business processes, identifying opportunities for improvement, and providing data-driven insights to support strategic decision-making. Key Responsibilities: Requirements Gathering: Collaborate with business stakeholders to understand their need…",2026-09-08T11:57:36Z,Adzuna::API::Response::Job,5875731316,1,Junior Business Analyst,,77160.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTczMTMxNiIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.bvgm9CJ6rmDOc7BHObx-CauQZ7Wz83UK9RfOFGEsioc,https://www.adzuna.com/land/ad/5875731316?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=142AC6304A7C4A3BEDDF97C6D0714213D07FC5E5,77160.51,,['US'],US,Adzuna::API::Response::Location,Ellianse LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Position Summary: Title: Developer Standard II Duration: 7 Months - Long Term extensions Location: Washington, DC 20433 (4 Days onsite/week from Day1) We are seeking a highly skilled and experienced Python Developer to join our dynamic team. The ideal candidate will have a deep understanding of Python programming, extensive experience, and a proven track record of developing and maintaining complex software applications. Key Responsibilities: · Design, develop, and maintain high-quality Python …",2026-09-08T11:57:36Z,Adzuna::API::Response::Job,5875731313,1,Python Developer,38.903862,115723.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxMzEzIn0.yOqm1djMdvY2UrYP-phCpzelrJdoXhiCblBO5kuEWv8,https://www.adzuna.com/land/ad/5875731313?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=5D5DAEDB5C47DC83D5F32245604E6F84376B0AF4,115723.77,-76.990882,"['US', 'Maryland', ""Prince George's County"", 'Mount Rainier']","Mount Rainier, Prince George's County",Adzuna::API::Response::Location,Mindlance,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: QA Automation Testing Location: Boston, MA, Hartford, CT, Princeton, NJ, Newark, NJ, New York City, NY. Contract: 12 Months Looking for W2 candidates. No C2C Job Summary We are hiring a Software Development Engineer in Test (SDET) with strong experience in Java, Selenium, Playwright, API automation, and AI-assisted testing. The ideal candidate will leverage modern AI tools to improve test generation, maintenance, and execution efficiency. Key Responsibilities · Build scalable UI and …",2026-09-08T11:57:36Z,Adzuna::API::Response::Job,5875731306,1,"QA Engineer - Boston, MA, Hartford, CT, Princeton, NJ, Newark, NJ, New York City, NY.",42.34,80799.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTczMTMwNiIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.jg3QvOqrs3VFDo713fVlvBsgi9hBIwG2r04DXMzoaoY,https://www.adzuna.com/land/ad/5875731306?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=CF45DCC5D69CEBF4F56DAB3945B55BA43B787B5C,80799.07,-71.05,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,"TechniPros, LLC",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title - Epic Integrations Developer Location - Oakland, CA / Rancho Cordova, CA or Alpharetta, GA) - Hybrid (2 Days) Key Responsibilities: Lead, Develop, and Implement technical solutions in an Epic ecosystem that includes complex. Epic integrations with third-party systems, managing HL7, FHIR, and EDI interfaces while guiding technical teams to deliver seamless interoperability across healthcare applications. Full Description We are seeking an experienced technical lead who is hands-on in …",2026-09-08T11:57:36Z,Adzuna::API::Response::Job,5875731311,1,Epic Integrations Developer,37.8044,208318.28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzMxMzExIn0.dQFnTYh1F_fO7tg9skXKL-8UsWPx8XvlPOx2AtpyDVE,https://www.adzuna.com/land/ad/5875731311?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=6E97FF4A7089282BC6F85B96733CCD94E6CB3460,208318.28,-122.2698,"['US', 'California', 'Alameda County', 'Philatelic']","Philatelic, Alameda County",Adzuna::API::Response::Location,"RapidIT, Inc",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: Principal Generative AI & Agentic AI Engineer Location: Philadelphia, PA, Wilmington, DE, Fairfax, VA, Washington, DC, Silver Spring, MD Duration: 12 Months Looking for W2 candidates. No C2C Job Summary We are seeking a Principal Agentic AI Engineer to build next-generation autonomous AI platforms using multi-agent systems, workflow orchestration, and enterprise AI integration. The ideal candidate should have deep expertise in LLM infrastructure and production AI deployments. Require…",2026-09-08T11:57:36Z,Adzuna::API::Response::Job,5875731304,1,"Agentic AI Engineer - Philadelphia, PA, Wilmington, DE, Fairfax, VA, Washington, DC, Silver Spring, MD",40.0758,121612.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTczMTMwNCIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.evnK9JKogNzPgoqmBvT_kI0wT4KnTrU7mP2DGCSSSzs,https://www.adzuna.com/land/ad/5875731304?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=86D083452BC4532BCCE90B180B7E952A85BBB21F,121612.18,-75.1277,"['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']","Elkins Park, Montgomery County",Adzuna::API::Response::Location,"TechniPros, LLC",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"My name is Gaurav and I'm a Technical Recruiter at First Tek. We are currently sourcing candidates with the following skills. Kindly forward your resume if interested, do share with your friends and colleagues as well. Job Title: Manufacturing Analyst/Admin – Tooling Organization Location: El Segundo, CAOn-site Client: Aerospace and defense company Duration: 12 Month Contract Pay Rate: $27/hr on w2 Job ID: 1607 Job Summary: Seeking a Manufacturing Analyst/Admin to support the Tooling Organizati…",2026-09-08T11:57:19Z,Adzuna::API::Response::Job,5875729930,1,Manufacturing Analyst,33.922235,55882.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzI5OTMwIn0.GAi8k7OUFgbbSZKwew6PTNxT2m2e0g5xWuLnJJ9PeJM,https://www.adzuna.com/land/ad/5875729930?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=65147F5F995D8DF05E191C0659725E6051D8393F,55882.02,-118.405515,"['US', 'California', 'Los Angeles County', 'El Segundo']","El Segundo, Los Angeles County",Adzuna::API::Response::Location,"First Tek, Inc.",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: Full stack java Developer Location: Atlanta, GA (Hybrid) Need Local candidates only Long term Contract Domain: Banking / Financial Services (Mandatory) Need 12 years all over experience Job Summary We are seeking a highly skilled Full Stack Java Developer with strong experience in frontend and backend development, Hibernate, Microservices architecture, and Cloud technologies. The ideal candidate must have prior experience working in the Banking or Financial Services domain, building …",2026-09-08T11:57:19Z,Adzuna::API::Response::Job,5875729954,1,Full stack java Developer,33.7487,112580.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzI5OTU0In0.kfM_mYhxB14smKRhhlJ0zbzQKvJQnJX-_uLgqgG0hII,https://www.adzuna.com/land/ad/5875729954?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=6AA92743F7E72C568B663071AE18006C6CD4B104,112580.62,-84.3879,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",Adzuna::API::Response::Location,Cuboid IT Solutions,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Senior Software Engineer C/C++ or C# Software Engineer Direct-Hire Location: Merrifield, VA – 4 days on-site/ 1 day remote Annual Salary Range: $105,000 to $120,000 plus benefits Federal End Customer: ship, eligibility for a Public Trust clearance required Overview We are seeking an experienced Senior Software Engineer to provide technical leadership and drive the design, development, and delivery of mission-critical software solutions. The ideal candidate will possess advanced software enginee…",2026-09-08T11:57:19Z,Adzuna::API::Response::Job,5875729939,1,Senior Software Engineer C#,38.83929,179162.98,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTkzOSIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.Uzm0gfbxJH8o9KDv4ebLHJ9GWrUH07hNWiAEcHOEYoA,https://www.adzuna.com/land/ad/5875729939?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=546CC1363912E0BD83638CDEC7B190803B2B71A1,179162.98,-77.33762,"['US', 'Virginia', 'Fairfax County', 'Fairfax']","Fairfax, Fairfax County",Adzuna::API::Response::Location,System One,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"ONLY W2, NO C2C Program Manager Remote 6 Months contract Interview Type- video, phone, in person? Video Anticipated Start in weeks 2 Must Have s: Looking for a Well-rounded Program Manager/Senior Project Manager. with experience dealing with projects related to Maritime systems (nothing specific just anything in the Maritime space) Strong background in both applications and infrastructure (both are important) Experience managing large-scale, global programs/projects is critical Will have to Man…",2026-09-08T11:57:19Z,Adzuna::API::Response::Job,5875729937,1,Program Manager,,108852.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTkzNyIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.dl78IYEk9fkbqf4WBwWhTEKusgVmKzp3tdMIOJ9l9Vo,https://www.adzuna.com/land/ad/5875729937?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=7DC245A6FF76FF63F3BE30A60368E49EFD62E879,108852.27,,['US'],US,Adzuna::API::Response::Location,"Innovative Information Technologies, Inc",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Hi, We have an exciting opportunity with our client for the below role. If you are interested, please share your updated resume at Position: SAP Solutions Architect Location: Irving, TX. Duration: 12 months The Accounts Receivable (AR) Solution Architect defines and owns the end-to-end architecture for AR processes across SAP ECC and SAP S/4HANA, with a strong mandate to modernize the landscape through AI, Generative AI, and intelligent automation. This role sets the technical direction for FSC…",2026-09-08T11:57:19Z,Adzuna::API::Response::Job,5875729949,1,SAP Solutions Architect,32.8137,179688.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzI5OTQ5In0.aYze0hb51seKQXIw7mSGwbp8aCg6mg1dC5CoroWXOio,https://www.adzuna.com/land/ad/5875729949?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=112E76700AD2B14DE5B3DCACDBFD48A9F840ADF3,179688.48,-96.9485,"['US', 'Texas', 'Dallas', 'Irving']","Irving, Dallas",Adzuna::API::Response::Location,"Hierarch Soft Technologies, Inc.",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role: ServiceNow ITOM/CMDB Solution Architect Location: San Jose, CA – Onsite Note: Client is not willing to sponsor any visa. Looking for Hands-on ServiceNow CMDB/CSDM & ITAM Solution Architect rather than a consultant who only provides recommendations. Job Title ServiceNow CMDB, CSDM & ITAM Solution Architect Position Summary We are seeking an experienced ServiceNow CMDB, CSDM & ITAM Solution Architect to lead the design, implementation, and governance of the ServiceNow platform across ITSM, …",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729884,1,ServiceNow ITOM/CMDB Solution Architect,37.3063,130445.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg4NCIsInMiOiJpZzlvRmFtcjhSR2xYYjNZS0J5dzlRIn0.AznOvMEtGpRX5tZ8tQu_9W13ipnRnvkG9vL0PxUHngY,https://www.adzuna.com/land/ad/5875729884?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=516CB4AB05BFB5F55BD1D101FC7F05E1D3402110,130445.95,-121.9221,"['US', 'California', 'Santa Clara County', 'Campbell']","Campbell, Santa Clara County",Adzuna::API::Response::Location,Tekfortune Inc.,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"About Us: CodeForce 360 is a trusted global IT talent partner helping Fortune 500 companies, system integrators, and enterprise organizations build high-performing technology teams. With over 16 years of industry expertise, we combine speed, precision, and market intelligence to deliver exceptional talent across today's most in-demand technologies. About the Job- We are looking for an experienced MES Opcenter Architect to join one of our enterprise client engagements. The ideal candidate should…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729922,1,MES Opcenter Architect,,179884.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzI5OTIyIn0.StK6NuS4102YTD9fKUydCTKsddNpKwVesdZ0NS2oHAM,https://www.adzuna.com/land/ad/5875729922?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=FDEE1B27CB36EA2133BDE402745E6D5F9F370343,179884.97,,['US'],US,Adzuna::API::Response::Location,Codeforce 360,Adzuna::API::Response::Company,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,,
"JAVA Lead Location : Charlotte,NC / Relaigh,NC / Atlanta,NC Contract Experience : 12 to 15 years Client : Truist / Infosys Payroll : Invictus Infotech Visa Status : & Interview: 2 Levels (1st round Infosys Video Call/2nd round with client, prefers face to face but i will try to conviene Video call) Also, please confirm that you are open to work on Invictus Infotech Payrolls. Job Description: Overall 12 to 15 years of experience as a Java Developer Strong experience in Java and Spring Boot with …",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729841,1,Java Lead Developer-W2 Position,33.7487,63527.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaWc5b0ZhbXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1NzI5ODQxIn0.wySj4Onpn88vWvqtxX79VFP8OyAQJr5ZYNHIrRxJ3ks,https://www.adzuna.com/land/ad/5875729841?se=ig9oFamr8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=0DAB7C61380A04DF5F8399076691F1CFFA2DFB0D,63527.48,-84.3879,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",Adzuna::API::Response::Location,Compugra Systems,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"REQUIREMENT_CITY -Malvern, PA-Candidate should be preferably local and should be able to attend face to face interview. Role Name - Data Modeler ROLE_DESCRIPTION - Demonstrated expertise in conceptual, logical, canonical, semantic, and physical data modeling. Deep understanding of enterprise information architecture and metadata management. Experience developing business-oriented canonical models independent of application implementations. Strong understanding of business rule modeling, cardina…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729865,1,Senior Data Modeler Enterprise & Canonical Data Malvern - PA - Pennsylvania,40.042203,165394.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODY1In0.J4KXPjWba3cc_OozSGev640igkO1C0ly_bTZ6nV-SLA,https://www.adzuna.com/land/ad/5875729865?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=FDEB432FABAB95D554D321FB9677CB97C16C817C,165394.12,-75.535897,"['US', 'Pennsylvania', 'Chester County', 'Frazer']","Frazer, Chester County",Adzuna::API::Response::Location,Sierra Business Solution LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Hi, Job Title: Azure DevOps Engineer Location: Remote Duration: Longterm Skills required: Experience with Azure DevOps (Pipelines, Repos, Artifacts, Boards), Azure CLI/PowerShell, and CI/CD tooling. YAML-based pipelines, Infrastructure as Code (Terraform), DevSecOps practices. Scripting (PowerShell/Bash/Python), Git, RBAC. Microsoft Azure certifications. Thanks Thrinadh Busa",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729833,1,Azure DevOps Engineer - Remote,,118428.31,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgzMyIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.aT0Wwk4O7rhoNbZ2hvq3dnE4lfILUqSi7DnOahWXUu8,https://www.adzuna.com/land/ad/5875729833?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=C1F19725E970BBC91E1EA4E6EEBDD4F5E01E41F2,118428.31,,['US'],US,Adzuna::API::Response::Location,SSN Group LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Senior Test Lead / Test Automation Engineer Location : Bergen, New Jersey Work Setting: Onsite Experience : 7 9 years / 9 relevant years Position Type: Contractor Job Summary We are seeking a skilled Senior Test Lead / Test Automation Engineer to oversee testing activities and develop, implement, and maintain robust test automation frameworks. The ideal candidate will have strong experience with Selenium, Java, BDD, Cucumber, and automated testing for web and API applications. Key Responsibilit…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729858,1,Test Automation Engineer,40.665715,107481.65,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODU4In0.MdmtaRDAneTF6Wo1IsknHWiFlKXWtMILt4zdEknQ8LY,https://www.adzuna.com/land/ad/5875729858?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=BC04F62E84C2EE20CAFD2147E6A9B3C3774E4D47,107481.65,-74.119328,"['US', 'New Jersey', 'Hudson County', 'Pamrapo']","Pamrapo, Hudson County",Adzuna::API::Response::Location,Aroha Technologies,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
Position Title: On Site - Field Engineering Support Location: Charlotte NC Duration: 2 weeks with possible extension Job Description: On Site Engineering Support 8hrs / day. Support the customer through CAT Testing of an RFID type of print project. Obtain details of customer use cases Collect and analyze logs from the printers and other systems for the engineering. Assist Engineering teams with RCA analysis. Obtain corrective actions from the Engineering Install corrective Firmware Retest Use c…,2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729876,1,On Site - Field Engineer,35.2268,90848.56,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODc2In0._WBoNtJ7o4_aeqGxUGOGj3kPqcTu7EwsYih6UWR5bBo,https://www.adzuna.com/land/ad/5875729876?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=724C24B70F97AE4385AB7CC2EBDD7695B6949AD7,90848.56,-80.8432,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Kutir Inc,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
"Arthur Lawrence is looking for a Production Support (Operations) Engineer, one of our clients. This is a remote opportunity, please find the job description below and send us your updated resume if interested: Must-Have Skills: Advanced experience with IBM DataPower, IBM Integration Bus, MOVEit Administration, SQL, and Splunk. Strong background in production support, incident management, troubleshooting, and root-cause analysis (RCA). Experience with managed file transfers, batch jobs, web serv…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729867,1,Production Support (Operations) Engineer,,83449.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg2NyIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.p7nNHrDYcxUoa6X5B0lO8KZFODlSoWG_zbpfGChd8HY,https://www.adzuna.com/land/ad/5875729867?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=3C0082104FFAA354EDDE57B3B449C757015E739E,83449.66,,['US'],US,Adzuna::API::Response::Location,Arthur Lawrence,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role: IT Asset Management Coordinator – Software Location Requirement: Charlotte, NC & Purchase, NY Type : Contract / Full-Time Job details: Experience: 1–2 years of relevant experience Software Procurement: Experience working with software procurement processes is required. Contract Management: Experience managing software contracts, including renewals, is required. Asset Management: Experience with IT asset management and maintaining accurate software/license records. ITSM Platforms: Experien…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729885,1,IT Asset Management Coordinator - Software,35.2268,90878.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg4NSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.wKQDGyMpMt4cpb2ua3NFZQg_O-sRc9ropow6VgKHmZo,https://www.adzuna.com/land/ad/5875729885?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=A93C3DA25900DCE755C0DB1EAA3EF2F9A9398A52,90878.89,-80.8432,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,TekShapers,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
