description,longitude,adref,id,redirect_url,salary_max,salary_is_predicted,latitude,created,__CLASS__,salary_min,title,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyNSIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.Shco2MTPdnExxtr1bgQSbOw5CVY4BMhpjaCU2qCPV9I,5689859925,https://www.adzuna.com/details/5689859925?utm_medium=api&utm_source=abfa41a4,52989.32,1,42.01266,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,52989.32,Facilities Technician - Full-Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,maintenance-jobs,Maintenance Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-77.864584,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTk0MyIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.VsKc_5ckJRNOYGyjMjcDzex1QTn9qamcCIiT2XuXgy0,5689859943,https://www.adzuna.com/details/5689859943?utm_medium=api&utm_source=abfa41a4,41317.91,1,39.279408,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,41317.91,TABLE GAMES DEALER TRAINING,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'West Virginia', 'Jefferson County', 'Charles Town']",Adzuna::API::Response::Location,"Charles Town, Jefferson County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-114.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHB0UGVpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODU5OTQwIn0.wR4Al7RXM13j2Q9iAnLrmmwchOOoGX28xM6CH1mI2jg,5689859940,https://www.adzuna.com/details/5689859940?utm_medium=api&utm_source=abfa41a4,46879.37,1,41.88,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,46879.37,HOST/CASHIER-CAFE,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Nevada', 'Elko County', 'Contact']",Adzuna::API::Response::Location,"Contact, Elko County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-115.099621,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHB0UGVpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODU5OTMyIn0._IJS4dTHWILJgwvC9ZG1XQnHDH_WpgGTAyA3KEdSzTM,5689859932,https://www.adzuna.com/details/5689859932?utm_medium=api&utm_source=abfa41a4,43609.82,1,35.938013,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,43609.82,Cashier - Room Service Part Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"['US', 'Nevada', 'Clark County', 'Las Vegas']",Adzuna::API::Response::Location,"Las Vegas, Clark County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-115.099621,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyMiIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.KrJHlm_Hx6V7iREmOTaDrW3UrlpdC_RSA4q5LTagprw,5689859922,https://www.adzuna.com/details/5689859922?utm_medium=api&utm_source=abfa41a4,56346.52,1,35.938013,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,56346.52,Surveillance Technician - Full Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'Nevada', 'Clark County', 'Las Vegas']",Adzuna::API::Response::Location,"Las Vegas, Clark County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkzNSIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.vGQrUIDXiOxjV7w0Lq6i_3h-JyysEalBhcVzIrcDwR4,5689859935,https://www.adzuna.com/details/5689859935?utm_medium=api&utm_source=abfa41a4,38561.55,1,42.01266,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,38561.55,Bartender II - Full-Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of co-workers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Click HERE to learn more about our Day 1 Benefits, …",-94.615724,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkxOSIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.4Z48VeSmD8vfK2PsTvW9WoE3gzqbyB-O788Smo2H1Vs,5689859919,https://www.adzuna.com/details/5689859919?utm_medium=api&utm_source=abfa41a4,129461.17,1,39.179819,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,129461.17,VP OF FINANCE / CFO,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Missouri', 'Platte County', 'Houston Lake']",Adzuna::API::Response::Location,"Houston Lake, Platte County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-76.655605,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyMCIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.vCpcFMBftNbGf1-2nc2C7hYcOHAxt1KFjZUald7_MIQ,5689859920,https://www.adzuna.com/details/5689859920?utm_medium=api&utm_source=abfa41a4,40853.64,1,40.383931,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,40853.64,Poker Dealer - Tournament,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Pennsylvania', 'Dauphin County', 'Grantville']",Adzuna::API::Response::Location,"Grantville, Dauphin County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.06796,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyOSIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.rDLUiKbZ4HDfVeWDSx_kBmaVwcbOBg47QGD5uvanHUs,5689859929,https://www.adzuna.com/details/5689859929?utm_medium=api&utm_source=abfa41a4,59286.23,1,29.879803,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,59286.23,Beverage Assistant Manager,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Louisiana', 'Jefferson Parish', 'Harvey']",Adzuna::API::Response::Location,"Harvey, Jefferson Parish",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkzOCIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.G7LBNlkbKVSv0GoUu9P5kBcUr0wkLEULyvGNaPXjFvs,5689859938,https://www.adzuna.com/details/5689859938?utm_medium=api&utm_source=abfa41a4,42869.69,1,42.01266,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,42869.69,Server - Slack's Oyster Bar - Part-Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.860103,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyMyIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.uWDgrZJ6ArkJ2qt9-wsQUP43OZiIUXcYJh2UlilNehw,5689859923,https://www.adzuna.com/details/5689859923?utm_medium=api&utm_source=abfa41a4,82487.9,1,32.293678,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,82487.9,Slot Tech I,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Mississippi', 'Warren County', 'Letourneau']",Adzuna::API::Response::Location,"Letourneau, Warren County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-89.386879,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkyNyIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.OsF1PicDaFD1_5mza2RnAG5iYatrdJJTbLeOLMxFosg,5689859927,https://www.adzuna.com/details/5689859927?utm_medium=api&utm_source=abfa41a4,35111.36,1,30.304813,2026-04-04T08:40:05Z,Adzuna::API::Response::Job,35111.36,F&B Attendant - Buffet - Part Time,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"['US', 'Mississippi', 'Hancock County', 'Stennis Space']",Adzuna::API::Response::Location,"Stennis Space, Hancock County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-95.880962,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkxMSIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.elX5xqylu59mk6MK-XpwxU79M4eY5i-kHml9Y6MazTE,5689859911,https://www.adzuna.com/details/5689859911?utm_medium=api&utm_source=abfa41a4,38614.1,1,41.250968,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,38614.1,Beverage Server,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Iowa', 'Pottawattamie County', 'Council Bluffs']",Adzuna::API::Response::Location,"Council Bluffs, Pottawattamie County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.297501,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkxMyIsInMiOiJkcHRQZWk0dzhSR3l6Y205TDJVYXZ3In0.hYbcFKn1I7nFBUukltSq5OaHce7HMoyRa1sWfUReoI4,5689859913,https://www.adzuna.com/details/5689859913?utm_medium=api&utm_source=abfa41a4,70312.55,1,38.522495,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,70312.55,Overnight Kitchen Cleaner,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Missouri', 'Saint Louis County', 'Lemay']",Adzuna::API::Response::Location,"Lemay, Saint Louis County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHB0UGVpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODU5OTAzIn0.VRoKWI5z4rMCnnSL4CrjsFs4lOWQeeb05cMgPXH2pp8,5689859903,https://www.adzuna.com/details/5689859903?utm_medium=api&utm_source=abfa41a4,75561.87,1,42.01266,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,75561.87,Assistant Manager - Sports Bar and Restaurant,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-93.195619,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHB0UGVpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODU5OTEwIn0.qVRxDrTQTZZCG9KF6adpjdCbqtj-PN1bDVfnzll7TwQ,5689859910,https://www.adzuna.com/details/5689859910?utm_medium=api&utm_source=abfa41a4,94539.21,1,30.22694,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,94539.21,Slot Tech Manager,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",Adzuna::API::Response::Location,"Lake Charles, Calcasieu Parish",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.4419,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHB0UGVpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODU5OTA3In0.ZaOjb7sJV_t2oNQWxaMp0uICyXZU-OghN_QQ2GiT-R8,5689859907,https://www.adzuna.com/details/5689859907?utm_medium=api&utm_source=abfa41a4,36453.5,1,38.72616,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,36453.5,Hotel Room Inspector,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Missouri', 'Saint Louis County', 'Maryland Heights']",Adzuna::API::Response::Location,"Maryland Heights, Saint Louis County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-83.050948,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VkU2V5NHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODU5OTE1In0.Igos2-OX-70vbfR4__LysckTzDRB0iGoenZ6rj3DXNg,5689859915,https://www.adzuna.com/details/5689859915?utm_medium=api&utm_source=abfa41a4,46794.63,1,42.332296,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,46794.63,ROOM SERVICE SERVER,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Michigan', 'Wayne County', 'Detroit']",Adzuna::API::Response::Location,"Detroit, Wayne County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-89.386879,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTkwOSIsInMiOiJzdWRTZXk0dzhSR1BFTmFBZVJ0TzdRIn0.o8H-vUDCf2OcOh3aZMlVsY7FybW2s5-p-X9wrjuJviI,5689859909,https://www.adzuna.com/details/5689859909?utm_medium=api&utm_source=abfa41a4,31945.85,1,30.304813,2026-04-04T08:40:04Z,Adzuna::API::Response::Job,31945.85,Hotel Services Representative - Seasonal,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Mississippi', 'Hancock County', 'Stennis Space']",Adzuna::API::Response::Location,"Stennis Space, Hancock County",,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.06796,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTg5NSIsInMiOiJzdWRTZXk0dzhSR1BFTmFBZVJ0TzdRIn0.qoVGCkJYbqrJJ1-iVh7FO4KV8I9_rROg-p0RjxT-vdE,5689859895,https://www.adzuna.com/details/5689859895?utm_medium=api&utm_source=abfa41a4,41472.42,1,29.879803,2026-04-04T08:40:03Z,Adzuna::API::Response::Job,41472.42,Food Runner - Nola Steak,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Louisiana', 'Jefferson Parish', 'Harvey']",Adzuna::API::Response::Location,"Harvey, Jefferson Parish",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VkU2V5NHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODU5ODk4In0.ZYfL78A01O_Mi7UQAEBz23DDiGigT-Hats1Iw5k_Pkk,5689859898,https://www.adzuna.com/details/5689859898?utm_medium=api&utm_source=abfa41a4,72025.55,1,42.01266,2026-04-04T08:40:03Z,Adzuna::API::Response::Job,72025.55,Assistant Manager - Beverage,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-90.297501,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VkU2V5NHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODU5ODk2In0.0XnrFQttrUykqVaDiArcE7rHR1GCpfZA5rFHds3F1hw,5689859896,https://www.adzuna.com/details/5689859896?utm_medium=api&utm_source=abfa41a4,46098.56,1,38.522495,2026-04-04T08:40:03Z,Adzuna::API::Response::Job,46098.56,Restaurant Bartender,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Missouri', 'Saint Louis County', 'Lemay']",Adzuna::API::Response::Location,"Lemay, Saint Louis County",part_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-93.697646,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTg5MCIsInMiOiJzdWRTZXk0dzhSR1BFTmFBZVJ0TzdRIn0.UerDHOTjDDI-BQjPIjhzf3qT7811rjzgdQatFX-XjWQ,5689859890,https://www.adzuna.com/details/5689859890?utm_medium=api&utm_source=abfa41a4,49472.85,1,32.560115,2026-04-04T08:40:02Z,Adzuna::API::Response::Job,49472.85,PLAYER SERVICES CASHIER,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Louisiana', 'Bossier Parish', 'Bossier City']",Adzuna::API::Response::Location,"Bossier City, Bossier Parish",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-71.33556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg1OTg5MSIsInMiOiJzdWRTZXk0dzhSR1BFTmFBZVJ0TzdRIn0.10yWcn7cWrU3oVsJ-WpJMW1xTfLmjseSA8_-PIVz5PM,5689859891,https://www.adzuna.com/details/5689859891?utm_medium=api&utm_source=abfa41a4,78105.35,1,42.01266,2026-04-04T08:40:02Z,Adzuna::API::Response::Job,78105.35,Assistant Manager - Sportsbook,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Norfolk County",full_time,
"We’re always looking for talent that believes in having fun. At PENN Entertainment, you’ll get to be a part of an exciting industry, where the days and nights are fast paced. You’ll work with an incredibly diverse set of coworkers driven by their enthusiasm for helping people find and have more fun. You’ll also get to work at a company that cares about your career growth and will help you get the support you need to expand your possibilities. Initial placement within the salary range is based o…",-93.195619,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VkU2V5NHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODU5ODg1In0.I3PhdnTjuR84h4QdjizFQ8Axi86zvayOEt2TVCWuFmo,5689859885,https://www.adzuna.com/details/5689859885?utm_medium=api&utm_source=abfa41a4,42153.85,1,30.22694,2026-04-04T08:40:00Z,Adzuna::API::Response::Job,42153.85,Overnight Kitchen Cleaner,Adzuna::API::Response::Company,"PENN Entertainment, Inc.",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",Adzuna::API::Response::Location,"Lake Charles, Calcasieu Parish",full_time,
"JOIN TEAM TRILOGY: At Trilogy, you’ll experience a caring, supportive community that values each team member. We prioritize meaningful relationships, genuine teamwork, and continuous growth. With the stability of long-term care, competitive pay, and exceptional benefits, Trilogy offers a work environment where you’re supported, appreciated, and empowered to thrive in your career. If you're ready to join a team committed to your success, Trilogy is where you belong and thrive! WHAT WE'RE LOOKING…",-87.521772,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VkU2V5NHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODU5ODg0In0.e-0xj3W9SShsxLZFrd9RduiEVapYfRrJTYjvd_vvlVw,5689859884,https://www.adzuna.com/land/ad/5689859884?se=sudSey4w8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=BC11B5BE2FAAAA4E8348BD50B62E11641C066A78,42949.24,1,38.084017,2026-04-04T08:40:00Z,Adzuna::API::Response::Job,42949.24,Certified Nursing Assistant (CNA),Adzuna::API::Response::Company,North River Health Campus,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Indiana', 'Vanderburgh County', 'Mccutchanville']",Adzuna::API::Response::Location,"Mccutchanville, Vanderburgh County",,
