created,description,salary_is_predicted,adref,longitude,title,__CLASS__,salary_min,contract_type,contract_time,id,redirect_url,latitude,salary_max,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Progressive Care Unit Location: Rio Rancho, NM Agency: Host Healthcare Pay: $2,140 to $2,293 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified PCU RN in Rio Rancho, New Mexico, 87124! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Rio Rancho, NM. If you are interested in this …",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzMwMCIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.Fj84JvLenB56O83iFihoOUOnfzfB3Dzp3FA5oaJT95E,-106.746147,"Travel Nurse RN - Progressive Care Unit - $2,140 to $2,293 per week in Rio Rancho, NM",Adzuna::API::Response::Job,9170.0,contract,full_time,5678103300,https://www.adzuna.com/details/5678103300?utm_medium=api&utm_source=abfa41a4,35.284205,9170.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New Mexico', 'Sandoval County', 'Rio Rancho']","Rio Rancho, Sandoval County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Progressive Care Unit Location: Cleveland, OH Agency: Host Healthcare Pay: $2,103 to $2,256 per week Shift Information: Rotating Contract Duration: 13 Weeks Start Date: 4/17/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Cleveland, OH. If you are interested in this position, please contact your recruiter and reference Job 2204171",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI1OCIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.-lmtnODlHFifcFGYUG20Kt-0Awm0aYNB9AGCBKRamDI,,"Travel Nurse RN - Progressive Care Unit - $2,103 to $2,256 per week in Cleveland, OH",Adzuna::API::Response::Job,9025.0,contract,full_time,5678103258,https://www.adzuna.com/details/5678103258?utm_medium=api&utm_source=abfa41a4,,9025.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']","Cleveland, Cuyahoga County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Glen Burnie, MD Agency: Host Healthcare Pay: $2,495 to $2,674 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Cardiac Cath Lab in Glen Burnie, MD. If you are interested in this position, please contact your recruiter and reference Job 2204243",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMjM0In0.H8ewwnTn_wCa2FhS22nl_osgqL8vqTyA0RXFjYe9vwE,-76.576408,"Travel Nurse RN - Cardiac Catheterization Lab - $2,495 to $2,674 per week in Glen Burnie, MD",Adzuna::API::Response::Job,10696.0,contract,full_time,5678103234,https://www.adzuna.com/details/5678103234?utm_medium=api&utm_source=abfa41a4,39.17281,10696.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Anne Arundel County', 'Glen Burnie']","Glen Burnie, Anne Arundel County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Sikeston, MO Agency: Host Healthcare Pay: $1,984 to $2,137 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Sikeston, MO. If you are interested in this position, please contact your recruiter and reference Job 2204124",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI3MSIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.GhOYszrbRMCszmEwghCwdfWjeNJbFbaaX8p6WiwXo-U,-89.587858,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,984 to $2,137 per week in Sikeston, MO",Adzuna::API::Response::Job,8546.0,contract,full_time,5678103271,https://www.adzuna.com/details/5678103271?utm_medium=api&utm_source=abfa41a4,36.876719,8546.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Scott County', 'Sikeston']","Sikeston, Scott County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Jackson, MI Agency: Host Healthcare Pay: $1,831 to $1,984 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/14/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Jackson, MI. If you are interested in this position, please contact your recruiter and reference Job 2204208",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI2NyIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.qcmVMr2Q037nrmxhl59b6ug6FijM335ino2jL8zG20o,-84.37935,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,831 to $1,984 per week in Jackson, MI",Adzuna::API::Response::Job,7937.0,contract,full_time,5678103267,https://www.adzuna.com/details/5678103267?utm_medium=api&utm_source=abfa41a4,42.259401,7937.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Jackson County', 'Jackson']","Jackson, Jackson County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Wound/Ostomy Location: Spokane, WA Agency: Host Healthcare Pay: $2,253 to $2,406 per week Shift Information: Days Contract Duration: 4 Weeks Start Date: 7/1/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Wound Care in Spokane, WA. If you are interested in this position, please contact your recruiter and reference Job 2204209",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMjk4In0._pV-M6Q8SOKpS2P5zrRZgVM0Yje88AMbVEuFj1myMfs,-117.431627,"Travel Nurse RN - Wound/Ostomy - $2,253 to $2,406 per week in Spokane, WA",Adzuna::API::Response::Job,9622.0,contract,full_time,5678103298,https://www.adzuna.com/details/5678103298?utm_medium=api&utm_source=abfa41a4,47.660072,9622.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Washington', 'Spokane County', 'Spokane']","Spokane, Spokane County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Orthopedics Location: Albuquerque, NM Agency: Host Healthcare Pay: $1,826 to $1,979 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Orthopedics in Albuquerque, NM. If you are interested in this position, please contact your recruiter and reference Job 2204185",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzIzMiIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.lAy-Ac_PU5L8NbdlkoZquxZES7itVb3HY2i4jmQ6Dds,-106.6516,"Travel Nurse RN - Orthopedics - $1,826 to $1,979 per week in Albuquerque, NM",Adzuna::API::Response::Job,7915.0,contract,full_time,5678103232,https://www.adzuna.com/details/5678103232?utm_medium=api&utm_source=abfa41a4,35.0846,7915.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']","Albuquerque, Bernalillo County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Progressive Care Unit Location: Wheeling, WV Agency: Host Healthcare Pay: $2,043 to $2,196 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Host Healthcare to find a qualified PCU RN in Wheeling, West Virginia, 26003! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Wheeling, WV. If you are interested in this positi…",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMjc1In0.vBt_Eu69wy64ppDRZ4Ae0rZwhehFQL2dyqcyEoivoQE,-80.720915,"Travel Nurse RN - Progressive Care Unit - $2,043 to $2,196 per week in Wheeling, WV",Adzuna::API::Response::Job,8784.0,contract,full_time,5678103275,https://www.adzuna.com/details/5678103275?utm_medium=api&utm_source=abfa41a4,40.063962,8784.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'West Virginia', 'Ohio County', 'Wheeling']","Wheeling, Ohio County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Saint Peter, MN Agency: Host Healthcare Pay: $2,043 to $2,196 per week Shift Information: Rotating Contract Duration: 8 Weeks Start Date: 5/11/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Emergency Room in Saint Peter, MN. If you are interested in this position, please contact your recruiter and reference Job 2204154",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI4MiIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.ndNvOjQiwf_e8aT9xltO8gSHEmUF0m2bTKxKlxDYwa8,-93.966666,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,043 to $2,196 per week in Saint Peter, MN",Adzuna::API::Response::Job,8784.0,contract,full_time,5678103282,https://www.adzuna.com/details/5678103282?utm_medium=api&utm_source=abfa41a4,44.333333,8784.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Nicollet County', 'Saint Peter']","Saint Peter, Nicollet County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Dialysis Location: Iowa City, IA Agency: Host Healthcare Pay: $1,853 to $2,006 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Host Healthcare to find a qualified Dialysis RN in Iowa City, Iowa, 52242! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Dialysis in Iowa City, IA. If you are interested in this position, please …",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzMxNyIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.73UpmqaAffbNLDAdtjU5Zdel8rfNnLAwN6VoW0BzOzo,-91.530168,"Travel Nurse RN - Dialysis - $1,853 to $2,006 per week in Iowa City, IA",Adzuna::API::Response::Job,8024.0,contract,full_time,5678103317,https://www.adzuna.com/details/5678103317?utm_medium=api&utm_source=abfa41a4,41.661128,8024.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Wound/Ostomy Location: Spokane, WA Agency: Host Healthcare Pay: $2,253 to $2,406 per week Shift Information: Days Contract Duration: 4 Weeks Start Date: 7/1/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Wound/Ostomy RN in Spokane, Washington, 99204! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Wound Care in Spokane, WA. If you are interested in this posi…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI0NiIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.d81Hei944sGxeRewM7N5CMIlnwWyDECoZzFiNsPcD-A,-117.431627,"Travel Nurse RN - Wound/Ostomy - $2,253 to $2,406 per week in Spokane, WA",Adzuna::API::Response::Job,9622.0,contract,full_time,5678103246,https://www.adzuna.com/details/5678103246?utm_medium=api&utm_source=abfa41a4,47.660072,9622.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Washington', 'Spokane County', 'Spokane']","Spokane, Spokane County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Cardiovascular Operating Room Location: New Brunswick, NJ Agency: Host Healthcare Pay: $2,745 to $2,935 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified CVOR RN in New Brunswick, New Jersey, 08901! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - CVOR in New Brunswick, NJ. If you ar…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI1MSIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.6PB3IrMWmUVtDor1wxAlpXKG6cPN0e_ySsHsX8iL3fs,-74.441096,"Travel Nurse RN - Cardiovascular Operating Room - $2,745 to $2,935 per week in New Brunswick, NJ",Adzuna::API::Response::Job,11740.0,contract,full_time,5678103251,https://www.adzuna.com/details/5678103251?utm_medium=api&utm_source=abfa41a4,40.487751,11740.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New Jersey', 'Middlesex County', 'New Brunswick']","New Brunswick, Middlesex County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Progressive Care Unit Location: Billings, MT Agency: Host Healthcare Pay: $1,853 to $2,006 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Billings, MT. If you are interested in this position, please contact your recruiter and reference Job 2204210",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI2MSIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.oLB_B_t-q2oznO0gm5xHnlzNIDzCYYbHEohZ7mRzT7Y,-108.384307,"Travel Nurse RN - Progressive Care Unit - $1,853 to $2,006 per week in Billings, MT",Adzuna::API::Response::Job,8024.0,contract,full_time,5678103261,https://www.adzuna.com/details/5678103261?utm_medium=api&utm_source=abfa41a4,45.66025,8024.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Montana', 'Yellowstone County', 'Billings']","Billings, Yellowstone County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Jackson, MI Agency: Host Healthcare Pay: $1,831 to $1,984 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/14/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in Jackson, Michigan, 49201! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Jackson, MI. If yo…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzI4OSIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.8ZnsrE1m0WHlO_WOVgWLgqCbxRJ1DO0aqPiQMoNpE_Q,-84.37935,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,831 to $1,984 per week in Jackson, MI",Adzuna::API::Response::Job,7937.0,contract,full_time,5678103289,https://www.adzuna.com/details/5678103289?utm_medium=api&utm_source=abfa41a4,42.259401,7937.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Jackson County', 'Jackson']","Jackson, Jackson County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Ambulatory Surgery Location: Iowa City, IA Agency: Host Healthcare Pay: $1,853 to $2,006 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Ambulatory Surgery RN in Iowa City, Iowa, 52242! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Ambulatory Surgery in Iowa City, IA. If you are in…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzIzMSIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.kxsknW9QdGSCq5-u0SqpyYVy42WP0ELQr_TdnFVopUw,-91.530168,"Travel Nurse RN - Ambulatory Surgery - $1,853 to $2,006 per week in Iowa City, IA",Adzuna::API::Response::Job,8024.0,contract,full_time,5678103231,https://www.adzuna.com/details/5678103231?utm_medium=api&utm_source=abfa41a4,41.661128,8024.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Dallas, TX Agency: Host Healthcare Pay: $2,076 to $2,229 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 4/14/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Cardiac Cath Lab in Dallas, TX. If you are interested in this position, please contact your recruiter and reference Job 2204201",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMzAzIn0.UUuiaH2c6M8-70HhB1i6uSmz2LCCzGhjqEkOYFTI37U,-96.767002,"Travel Nurse RN - Cardiac Catheterization Lab - $2,076 to $2,229 per week in Dallas, TX",Adzuna::API::Response::Job,8915.0,contract,full_time,5678103303,https://www.adzuna.com/details/5678103303?utm_medium=api&utm_source=abfa41a4,32.798895,8915.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas']","Dallas, Texas",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Honesdale, PA Agency: Host Healthcare Pay: $2,184 to $2,363 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 3/30/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in Honesdale, Pennsylvania, 18431! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Honesdale, P…",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMzE1In0.VADB5LqCyKxP4sPbsGhTuu7ZGO3FHBF68SjUjYnoBeI,-75.258787,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,184 to $2,363 per week in Honesdale, PA",Adzuna::API::Response::Job,9452.0,contract,full_time,5678103315,https://www.adzuna.com/details/5678103315?utm_medium=api&utm_source=abfa41a4,41.576755,9452.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Wayne County', 'Honesdale']","Honesdale, Wayne County",Adzuna::API::Response::Location
2026-03-25T09:40:09Z,"Registered Nurse (RN) | Medical-Surgical Location: Peoria, IL Agency: Host Healthcare Pay: $2,156 to $2,309 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/13/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Med/Surg RN in Peoria, Illinois, 61637! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Medical-Surgical in Peoria, IL. If you are interested in this…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzMyMyIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.0_Qwtu9mz3rmtrYfBF7V3DlWhkP12-zk3Qs-cBdv6L4,-89.59617,"Travel Nurse RN - Medical-Surgical - $2,156 to $2,309 per week in Peoria, IL",Adzuna::API::Response::Job,9237.0,contract,full_time,5678103323,https://www.adzuna.com/details/5678103323?utm_medium=api&utm_source=abfa41a4,40.685203,9237.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Peoria']","Peoria, Peoria County",Adzuna::API::Response::Location
2026-03-25T09:40:08Z,"Registered Nurse (RN) | Operating Room Location: Baltimore, MD Agency: Host Healthcare Pay: $2,221 to $2,374 per week Shift Information: Days Contract Duration: 14 Weeks Start Date: 4/13/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Operating Room in Baltimore, MD. If you are interested in this position, please contact your recruiter and reference Job 2204254",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMTg0In0.LW4-FRTg8Fm83_6pEd0NS7vWVI3M1aiDNcROeqVaTOo,-76.621054,"Travel Nurse RN - Operating Room - $2,221 to $2,374 per week in Baltimore, MD",Adzuna::API::Response::Job,9496.0,contract,full_time,5678103184,https://www.adzuna.com/details/5678103184?utm_medium=api&utm_source=abfa41a4,39.296337,9496.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Baltimore County', 'Baltimore']","Baltimore, Baltimore County",Adzuna::API::Response::Location
2026-03-25T09:40:08Z,"Registered Nurse (RN) | Progressive Care Unit Location: Macon, GA Agency: Host Healthcare Pay: $1,590 to $1,739 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Macon, GA. If you are interested in this position, please contact your recruiter and reference Job 2204274",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMTk0In0.8rJwPybg6kbOjaTTCl1h6OVwUep_AAmg2MsLSZPS6yM,-83.602912,"Travel Nurse RN - Progressive Care Unit - $1,590 to $1,739 per week in Macon, GA",Adzuna::API::Response::Job,6957.0,contract,full_time,5678103194,https://www.adzuna.com/details/5678103194?utm_medium=api&utm_source=abfa41a4,32.791896,6957.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Bibb County', 'Macon']","Macon, Bibb County",Adzuna::API::Response::Location
2026-03-25T09:40:08Z,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Charlotte, NC Agency: Host Healthcare Pay: $2,422 to $2,600 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 5/25/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified CVICU RN in Charlotte, North Carolina, 28203! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - CVICU in Charlotte, NC. If you are…",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODEwMzIwNCIsInMiOiJncXowVmxZbzhSR0VNZFZVc19JTUFnIn0.is-H3PTwptWHg3lzA3_OXNVnzO7euMcHNLehRjIbFq8,-80.846082,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $2,422 to $2,600 per week in Charlotte, NC",Adzuna::API::Response::Job,10401.0,contract,full_time,5678103204,https://www.adzuna.com/details/5678103204?utm_medium=api&utm_source=abfa41a4,35.232678,10401.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location
2026-03-25T09:40:08Z,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Monroe, NC Agency: Host Healthcare Pay: $1,590 to $1,739 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - NICU in Monroe, NC. If you are interested in this position, please contact your recruiter and reference Job 2204267",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMjE1In0.Q0IS2bGBmTWWXK3g0WEl9UWhYpAEdYE0luy61ZzHu2U,-80.529505,"Travel Nurse RN - Neonatal Intensive Care Unit - $1,590 to $1,739 per week in Monroe, NC",Adzuna::API::Response::Job,6957.0,contract,full_time,5678103215,https://www.adzuna.com/details/5678103215?utm_medium=api&utm_source=abfa41a4,35.070306,6957.0,Host Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Union County', 'Monroe']","Monroe, Union County",Adzuna::API::Response::Location
2026-03-25T09:40:08Z,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: La Plata, MD Agency: Host Healthcare Pay: $1,777 to $1,930 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/20/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in La Plata, Maryland, 20646! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in La Plata, MD. If…",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3F6MFZsWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTAzMTk5In0.nmKoFITOcgGLup-mRJPc3lYAGinevHo45XQhlm6znJE,-76.975251,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,777 to $1,930 per week in La Plata, MD",Adzuna::API::Response::Job,7720.0,contract,full_time,5678103199,https://www.adzuna.com/details/5678103199?utm_medium=api&utm_source=abfa41a4,38.529288,7720.0,TravelNurseSource,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maryland', 'Charles County', 'La Plata']","La Plata, Charles County",Adzuna::API::Response::Location
